Epochs,Generator Loss,Discriminator Loss
163,0.006435398943722248,0.006746800150722265
164,0.006802429910749197,0.007569252047687769
165,0.0067061507143080235,0.007496724836528301
166,0.006523102521896362,0.006045493297278881
167,0.006434369832277298,0.005483425222337246
168,0.0065629733726382256,0.0069460198283195496
169,0.007224686443805695,0.0060781738720834255
170,0.0069864788092672825,0.005812949500977993
171,0.007060264237225056,0.006570870988070965
172,0.00796458125114441,0.007071478758007288
173,0.008213570341467857,0.005915341433137655
174,0.00827794149518013,0.005744508467614651
175,0.009915469214320183,0.005198079161345959
176,0.00976056419312954,0.005715503823012114
177,0.009367084130644798,0.0061111897230148315
178,0.00989779457449913,0.006041680462658405
179,0.01097685657441616,0.0053988234139978886
180,0.011138091795146465,0.005935010965913534
181,0.011713311076164246,0.0057890648022294044
182,0.013454806990921497,0.006090893875807524
183,0.01312970370054245,0.00594110693782568
184,0.013662049546837807,0.004693277645856142
185,0.014944754540920258,0.0055124638602137566
186,0.01427246630191803,0.005481322295963764
187,0.014706568792462349,0.004958068020641804
188,0.014814989641308784,0.003915614448487759
189,0.014857565984129906,0.004038965795189142
190,0.015187522396445274,0.004727625288069248
191,0.014845971949398518,0.004931337665766478
192,0.015901504084467888,0.005092496518045664
193,0.015908440575003624,0.0046678632497787476
194,0.016574926674365997,0.004730678163468838
195,0.01631571352481842,0.004195787012577057
196,0.017464179545640945,0.004856179468333721
197,0.017979662865400314,0.004532474558800459
198,0.01777942106127739,0.004517293069511652
199,0.017447523772716522,0.004526806063950062
200,0.017752069979906082,0.004352123476564884
201,0.016605935990810394,0.004064795561134815
202,0.01804632507264614,0.0039535751566290855
203,0.015462284907698631,0.003977297805249691
204,0.015984471887350082,0.00419809203594923
205,0.012997692450881004,0.003875961061567068
206,0.011235332116484642,0.004304449073970318
207,0.008454348891973495,0.003858140204101801
208,0.005214201286435127,0.003750918433070183
209,0.0031108518596738577,0.003850828856229782
210,0.001392796402797103,0.004193294793367386
211,0.0007140426896512508,0.0040743607096374035
212,0.00043650815496221185,0.003638514084741473
213,0.0004058977065142244,0.004236808978021145
214,0.00036330276634544134,0.004212965723127127
215,0.00038975258939899504,0.00500909611582756
216,0.0003093281702604145,0.004642551299184561
217,0.00031156925251707435,0.005672302097082138
218,0.0003762230626307428,0.0057630338706076145
219,0.0003839022829197347,0.005847928114235401
220,0.0003961703332606703,0.00430672150105238
221,0.00045728933764621615,0.003969536628574133
222,0.00043728837044909596,0.004594802390784025
223,0.0004661048296838999,0.005233791656792164
224,0.0005413040053099394,0.0037699700333178043
225,0.0005190199008211493,0.0050114355981349945
226,0.0005679698078893125,0.004134901333600283
227,0.0006707945140078664,0.0040958658792078495
228,0.0005557166878134012,0.004358239937573671
229,0.0005740906344726682,0.005768568720668554
230,0.0007239689584821463,0.005630517844110727
231,0.000917583703994751,0.005139807239174843
232,0.0008913602796383202,0.004262547008693218
233,0.001124064321629703,0.004632336087524891
234,0.0010088409762829542,0.005213500466197729
235,0.0009961096802726388,0.004078984726220369
236,0.0011682517360895872,0.0048933690413832664
237,0.00118404405657202,0.003926828037947416
238,0.0015937136486172676,0.005559126380831003
239,0.0018218227196484804,0.005173720419406891
240,0.0017071882029995322,0.005275646690279245
241,0.0019119090866297483,0.005479852668941021
242,0.001980186440050602,0.004690640605986118
243,0.002185907680541277,0.005861682817339897
244,0.0021816124208271503,0.004824054893106222
245,0.0028800559230148792,0.004593477584421635
246,0.0026706806384027004,0.00530407577753067
247,0.0035895523615181446,0.005048708524554968
248,0.0032100696116685867,0.004161791410297155
249,0.0038534626364707947,0.004661047365516424
250,0.0038121554534882307,0.004915097262710333
251,0.004441115073859692,0.005371391773223877
252,0.004797869361937046,0.004622241482138634
253,0.005258361808955669,0.00461113266646862
254,0.005338579416275024,0.005131642334163189
255,0.005632628686726093,0.005031455308198929
256,0.005984868388622999,0.005728298798203468
257,0.007029116153717041,0.00437330175191164
258,0.00694853812456131,0.004324310924857855
259,0.007729261182248592,0.004015500657260418
260,0.009297196753323078,0.004435517825186253
261,0.008403390645980835,0.00409034313634038
262,0.009139022789895535,0.0051242755725979805
263,0.010151516646146774,0.0045553045347332954
264,0.010770110413432121,0.0038944450207054615
265,0.01201542653143406,0.005009146872907877
266,0.012616666033864021,0.0044811493717134
267,0.013486003503203392,0.0045952266082167625
268,0.01579124666750431,0.004442677833139896
269,0.01699022948741913,0.004137343727052212
270,0.017296047881245613,0.004224828444421291
271,0.01916687563061714,0.004019825719296932
272,0.020400073379278183,0.004280156921595335
273,0.020497146993875504,0.004380334168672562
274,0.023093732073903084,0.004406324587762356
275,0.025341082364320755,0.005144469905644655
276,0.02907763049006462,0.004438260104507208
277,0.03008635714650154,0.0049303495325148106
278,0.032650791108608246,0.0037753754295408726
279,0.03525451570749283,0.004633103497326374
280,0.04488727077841759,0.004662196151912212
281,0.06432771682739258,0.006047142669558525
282,0.09571447223424911,0.004114966839551926
283,0.09671232849359512,0.0038961234968155622
284,0.10458548367023468,0.003446573857218027
285,0.13876095414161682,0.00490438099950552
286,0.22963425517082214,0.00943843275308609
287,8.493220329284668,0.001974366372451186
288,7.881858825683594,0.0019353131065145135
289,13.946439743041992,0.0016707805916666985
290,12.019869804382324,0.0015741821844130754
291,9.788690567016602,0.0015113711124286056
292,6.320915222167969,0.0015147519297897816
293,5.175187587738037,0.0034651807509362698
294,4.448568344116211,0.0025652144104242325
295,4.429446220397949,0.006036890204995871
296,4.748734474182129,0.0031819939613342285
297,3.708714246749878,0.0027060953434556723
298,3.768267869949341,0.0035084462724626064
299,3.6572718620300293,0.005648849066346884
300,3.8447041511535645,0.006206761579960585
301,3.8476295471191406,0.004356875084340572
302,3.726608991622925,0.0029582001734524965
303,3.7632973194122314,0.0028521630447357893
304,3.613607883453369,0.0035239667631685734
305,3.6516239643096924,0.00379555718973279
306,3.317728042602539,0.010948913171887398
307,3.813765048980713,0.027849936857819557
308,3.6784415245056152,0.016652880236506462
309,3.5574028491973877,0.013578200712800026
310,4.32084846496582,0.07167743146419525
311,4.281857013702393,0.03450030833482742
312,4.579712867736816,0.017996538430452347
313,5.1161723136901855,0.006627266760915518
314,5.1433258056640625,0.008436725474894047
315,5.001152992248535,0.018587075173854828
316,4.8278279304504395,0.010880542919039726
317,4.341436386108398,0.0122230751439929
318,4.067674160003662,0.02973318099975586
319,4.731198310852051,0.09405993670225143
320,4.698285102844238,0.179467111825943
321,4.735048770904541,0.16994373500347137
322,4.896527290344238,0.06818518787622452
323,4.662508964538574,0.2424243986606598
324,5.173346042633057,0.16764189302921295
325,5.094050407409668,0.15758101642131805
326,7.5549635887146,0.17065837979316711
327,9.938545227050781,0.08811378479003906
328,9.288259506225586,0.041044048964977264
329,7.78790283203125,0.037589967250823975
330,6.492417335510254,0.04137399047613144
331,5.839010238647461,0.020383324474096298
332,5.471664905548096,0.022127831354737282
333,5.650635242462158,0.011281553655862808
334,5.831984043121338,0.056139640510082245
335,4.3371782302856445,0.04174504429101944
336,4.619757175445557,0.02749875746667385
337,5.750363826751709,0.10206007957458496
338,4.35839319229126,0.11457665264606476
339,4.797471046447754,0.04209461063146591
340,7.251036167144775,0.026188697665929794
341,5.213109016418457,0.10574479401111603
342,6.614378452301025,0.021134741604328156
343,5.935580730438232,0.03606829047203064
344,4.787184238433838,0.07930310070514679
345,5.187594890594482,0.033349089324474335
346,5.017032623291016,0.011319836601614952
347,4.9779863357543945,0.045377738773822784
348,5.4189653396606445,0.04835418611764908
349,4.443557262420654,0.26590049266815186
350,4.902198791503906,0.04164101928472519
351,4.743748188018799,0.1062028631567955
352,4.533566474914551,0.13852755725383759
353,3.4769930839538574,0.03368837758898735
354,4.030825138092041,0.10090124607086182
355,4.144997596740723,0.24046039581298828
356,4.77748966217041,0.3313143253326416
357,4.786557674407959,0.08018681406974792
358,4.329388618469238,0.35444730520248413
359,3.8203041553497314,0.3153764605522156
360,5.317505836486816,0.5224555730819702
361,3.77006459236145,0.09591460973024368
362,4.695265769958496,0.06346933543682098
363,5.021187782287598,0.2368481606245041
364,5.641200065612793,0.07328133285045624
365,3.396925687789917,0.07104966044425964
366,3.4679951667785645,0.11720328032970428
367,3.165647268295288,0.3344731330871582
368,4.137507438659668,0.14291265606880188
369,2.1302273273468018,0.2293851375579834
370,2.422482490539551,0.3757590651512146
371,1.687015175819397,0.34337764978408813
372,1.289803147315979,0.38269227743148804
373,1.0339505672454834,0.38013774156570435
374,1.2934383153915405,0.5813928842544556
375,0.7729110717773438,0.5067395567893982
376,0.6854580640792847,0.6020868420600891
377,0.7070592045783997,0.44533243775367737
378,0.6727591156959534,0.801080584526062
379,0.716300368309021,0.6274591684341431
380,0.9728274345397949,0.6995497345924377
381,1.2969001531600952,0.7051373720169067
382,1.4138922691345215,0.7252008318901062
383,1.3704118728637695,0.8523667454719543
384,1.7189029455184937,0.7827750444412231
385,1.5829660892486572,0.8261560201644897
386,2.0516457557678223,0.7037732005119324
387,2.4402501583099365,0.8156664967536926
388,1.744765043258667,0.7667783498764038
389,1.4486315250396729,0.7597847580909729
390,1.5878547430038452,0.6901475787162781
391,1.6339519023895264,0.7653030753135681
392,1.0733810663223267,0.7120005488395691
393,0.9856203198432922,0.8156164288520813
394,0.2935969829559326,0.7778835892677307
395,0.22431084513664246,0.7315219640731812
396,0.13016042113304138,0.8201237916946411
397,0.11762215942144394,0.7190020680427551
398,0.16501256823539734,0.7301349639892578
399,0.1190079003572464,0.7249491214752197
400,0.10937023162841797,0.7845281362533569
401,0.08619434386491776,0.6532836556434631
402,0.06767848879098892,0.7460348010063171
403,0.09224922955036163,0.6554561853408813
404,0.08482857793569565,0.6250755786895752
405,0.09493051469326019,0.7022598385810852
406,0.08351454138755798,0.652969241142273
407,0.08614257723093033,0.6253656148910522
408,0.09848110377788544,0.5928646922111511
409,0.05063944309949875,0.6816366910934448
410,0.026132335886359215,0.6098120212554932
411,0.041052959859371185,0.66614830493927
412,0.03348772972822189,0.5957142114639282
413,0.06798136234283447,0.6319018602371216
414,0.13114508986473083,0.5490199327468872
415,0.12032122910022736,0.5687704682350159
416,0.11169352382421494,0.5134618878364563
417,0.08359114825725555,0.6641930937767029
418,0.06050746887922287,0.581417441368103
419,0.04524989053606987,0.598863959312439
420,0.09762058407068253,0.7952648401260376
421,0.11798987537622452,0.6591498851776123
422,0.09743858873844147,0.6433994174003601
423,0.05247015878558159,0.5813355445861816
424,0.059199947863817215,0.5783995985984802
425,0.128687784075737,0.6971832513809204
426,0.13090530037879944,0.5716871023178101
427,0.11025254428386688,0.5076218843460083
428,0.12306199222803116,0.6126273274421692
429,0.09174229204654694,0.6271485090255737
430,0.0929584875702858,0.5137521624565125
431,0.09110213816165924,0.5542807579040527
432,0.1230597123503685,0.512755811214447
433,0.20539048314094543,0.5170674324035645
434,0.20865540206432343,0.5289795994758606
435,0.17324228584766388,0.4716741144657135
436,0.19978760182857513,0.5403122901916504
437,0.24371132254600525,0.40689152479171753
438,0.15668341517448425,0.6567618250846863
439,0.19153009355068207,0.5350537300109863
440,0.1934669017791748,0.565524160861969
441,0.4309938848018646,0.68699711561203
442,0.8379605412483215,0.7378571033477783
443,1.4316819906234741,0.9997316598892212
444,1.8297157287597656,0.9080522656440735
445,1.7121309041976929,0.7179964184761047
446,1.8403981924057007,0.6917785406112671
447,1.5232795476913452,0.713703989982605
448,1.4954137802124023,0.9160451889038086
449,1.7812669277191162,0.9148237109184265
450,1.829245924949646,1.0680415630340576
451,1.1267898082733154,0.8124720454216003
452,1.187294363975525,0.9883483648300171
453,1.0557496547698975,0.7912446856498718
454,0.9337888956069946,0.910157322883606
455,0.9026851654052734,0.7498476505279541
456,0.8405407667160034,0.7514000535011292
457,0.9248534440994263,0.6687332391738892
458,1.0636475086212158,0.778955340385437
459,1.1083786487579346,0.747941255569458
460,1.0679134130477905,0.5940995812416077
461,1.015592098236084,0.6474693417549133
462,1.0756971836090088,0.637915313243866
463,0.8919689059257507,0.7797203660011292
464,0.6945801973342896,0.6963282823562622
465,0.6242183446884155,0.7842744588851929
466,0.5929864048957825,0.7496002316474915
467,0.6024008989334106,0.7796362638473511
468,0.5121603608131409,0.7627815008163452
469,0.530037522315979,0.6973130702972412
470,0.520818829536438,0.7370021939277649
471,0.46073317527770996,0.773926317691803
472,0.39804109930992126,0.7208566069602966
473,0.3474394381046295,0.7859522104263306
474,0.32653361558914185,0.731552004814148
475,0.2943108081817627,0.6748369336128235
476,0.2699788510799408,0.6494695544242859
477,0.23239150643348694,0.6919957399368286
478,0.16056562960147858,0.7548181414604187
479,0.17992675304412842,0.7000189423561096
480,0.18864032626152039,0.7286938428878784
481,0.18544861674308777,0.7805024981498718
482,0.18357008695602417,0.7497426271438599
483,0.2446097433567047,0.7830669283866882
484,0.27935081720352173,0.6813386082649231
485,0.27612265944480896,0.7258056998252869
486,0.2804664969444275,0.6793538928031921
487,0.2873836159706116,0.7092708349227905
488,0.31818944215774536,0.674062192440033
489,0.3179309368133545,0.6432440876960754
490,0.2989414632320404,0.6403863430023193
491,0.29489630460739136,0.6181458234786987
492,0.3433815836906433,0.6168015003204346
493,0.2952384650707245,0.6119137406349182
494,0.25393545627593994,0.6733246445655823
495,0.1977936327457428,0.6847628355026245
496,0.2420782744884491,0.6094679236412048
497,0.28899192810058594,0.6387047171592712
498,0.2237664759159088,0.6793250441551208
499,0.18854227662086487,0.5433368682861328
500,0.20283758640289307,0.6364697217941284
501,0.18059475719928741,0.6438677310943604
502,0.1587330400943756,0.6848733425140381
503,0.16904565691947937,0.5897778868675232
504,0.1596890687942505,0.6182700395584106
505,0.16861654818058014,0.5411155223846436
506,0.11269409954547882,0.6304958462715149
507,0.06332091987133026,0.6041532754898071
508,0.09119869768619537,0.5731377601623535
509,0.12860289216041565,0.5724951028823853
510,0.072142593562603,0.5478172302246094
511,0.09307200461626053,0.5565046668052673
512,0.09090785682201385,0.5982516407966614
513,0.059045374393463135,0.5812192559242249
514,0.03164011985063553,0.6227362751960754
515,0.04280524700880051,0.5236505270004272
516,0.04332749545574188,0.6031266450881958
517,0.02718501165509224,0.5737456679344177
518,0.043122824281454086,0.5896097421646118
519,0.030387427657842636,0.5154637098312378
520,0.029325122013688087,0.6189257502555847
521,0.022704318165779114,0.5370675921440125
522,0.027724698185920715,0.6438344717025757
523,0.031860433518886566,0.6378615498542786
524,0.02734525501728058,0.5573670268058777
525,0.01984640583395958,0.6348379254341125
526,0.02210983633995056,0.5431140065193176
527,0.015483254566788673,0.5198222398757935
528,0.034481022506952286,0.5464599132537842
529,0.02342401258647442,0.5949438810348511
530,0.030565911903977394,0.5829178094863892
531,0.029581546783447266,0.6546199917793274
532,0.0408702977001667,0.6032181978225708
533,0.03171011805534363,0.5971554517745972
534,0.04824407026171684,0.5758918523788452
535,0.08132992684841156,0.6255714297294617
536,0.09535494446754456,0.5761331915855408
537,0.10725536197423935,0.5710952281951904
538,0.11907742917537689,0.629270076751709
539,0.10991431772708893,0.5461739301681519
540,0.15260884165763855,0.6269837617874146
541,0.18727755546569824,0.524756133556366
542,0.2584017515182495,0.5543585419654846
543,0.22569838166236877,0.5633509159088135
544,0.25482600927352905,0.5972225666046143
545,0.2859046757221222,0.6678813695907593
546,0.2840171456336975,0.647415816783905
547,0.28359556198120117,0.6179414987564087
548,0.2463432252407074,0.6428509950637817
549,0.19076812267303467,0.5636479258537292
550,0.200181245803833,0.656750500202179
551,0.1442773938179016,0.8291850090026855
552,0.149093359708786,0.7081068754196167
553,0.06908135116100311,0.7354310750961304
554,0.07092846184968948,0.7110737562179565
555,0.05224555730819702,0.8290868997573853
556,0.0537835955619812,0.7337586879730225
557,0.058815427124500275,0.730860710144043
558,0.06347601860761642,0.7353132367134094
559,0.06789619475603104,0.6822987794876099
560,0.045238327234983444,0.5917243957519531
561,0.03862205520272255,0.6564629673957825
562,0.05942576006054878,0.5778181552886963
563,0.054408617317676544,0.7145141363143921
564,0.04258083179593086,0.6365287899971008
565,0.046982541680336,0.6743674874305725
566,0.03683581203222275,0.6152806282043457
567,0.031905706971883774,0.679533839225769
568,0.04337989538908005,0.6708136796951294
569,0.05342959240078926,0.621601402759552
570,0.044228095561265945,0.5955885648727417
571,0.03445779159665108,0.6654259562492371
572,0.0330432765185833,0.7402374148368835
573,0.0327274464070797,0.6611181497573853
574,0.025293344631791115,0.6077994108200073
575,0.030095702037215233,0.6572777628898621
576,0.0309210903942585,0.6472033262252808
577,0.029628273099660873,0.7242778539657593
578,0.025473494082689285,0.7040712237358093
579,0.0433826744556427,0.5498167872428894
580,0.04917314276099205,0.5551140904426575
581,0.04811245948076248,0.6024800539016724
582,0.03256499022245407,0.7091352343559265
583,0.06954050809144974,0.6149594783782959
584,0.08054295182228088,0.6311892867088318
585,0.09885160624980927,0.4802473187446594
586,0.08941446244716644,0.6588694453239441
587,0.08688835054636002,0.6916012763977051
588,0.10393533855676651,0.6274687647819519
589,0.17807629704475403,0.6358965635299683
590,0.14379121363162994,0.5790144801139832
591,0.1443212926387787,0.584692120552063
592,0.12230060994625092,0.6398866772651672
593,0.1280127763748169,0.5547429919242859
594,0.2527441382408142,0.7029800415039062
595,0.20301076769828796,0.5810437798500061
596,0.2146284282207489,0.6346405148506165
597,0.19026756286621094,0.6343783140182495
598,0.16203448176383972,0.5878926515579224
599,0.20388774573802948,0.7379161715507507
600,0.26883894205093384,0.5713717937469482
601,0.21475473046302795,0.6047441363334656
602,0.25201985239982605,0.5584915280342102
603,0.1783396303653717,0.6241365671157837
604,0.17940422892570496,0.6489021182060242
605,0.1870318204164505,0.6031171679496765
606,0.24411244690418243,0.6102750301361084
607,0.17580445110797882,0.586178183555603
608,0.1320074200630188,0.6537774801254272
609,0.10887797921895981,0.6775075793266296
610,0.10185333341360092,0.6011637449264526
611,0.12089967727661133,0.6073439121246338
612,0.11109249293804169,0.606031060218811
613,0.11957632005214691,0.6114956736564636
614,0.12141348421573639,0.5983521342277527
615,0.11212609708309174,0.5800688862800598
616,0.09622301161289215,0.5876944661140442
617,0.09172767400741577,0.6421737670898438
618,0.08660411834716797,0.552332878112793
619,0.05679350346326828,0.6667742729187012
620,0.04573135823011398,0.6379221677780151
621,0.0564398467540741,0.606159508228302
622,0.05236382409930229,0.7215974926948547
623,0.0647825077176094,0.7163195610046387
624,0.082161083817482,0.7637916207313538
625,0.12141953408718109,0.7972481846809387
626,0.11593141406774521,0.7447109222412109
627,0.15440014004707336,0.7863852381706238
628,0.21734002232551575,0.7011893391609192
629,0.2212299406528473,0.7807030081748962
630,0.2778427004814148,0.8245667219161987
631,0.22328460216522217,0.8024099469184875
632,0.20248398184776306,0.8076412081718445
633,0.3749876618385315,0.9766912460327148
634,0.5008585453033447,0.6282818913459778
635,0.5115801095962524,0.6956295967102051
636,0.5087507963180542,0.7410784959793091
637,0.4487728178501129,0.6389924883842468
638,0.5402849912643433,0.5792481899261475
639,0.5863619446754456,0.6895354390144348
640,0.7785318493843079,0.6579973101615906
641,0.8212624788284302,0.6023403406143188
642,0.8318813443183899,0.4857645630836487
643,0.8375199437141418,0.552278995513916
644,0.7648776173591614,0.5072034597396851
645,0.6759206056594849,0.4176013469696045
646,0.6085854768753052,0.3674592673778534
647,0.5091455578804016,0.35041213035583496
648,0.41022101044654846,0.25527694821357727
649,0.2988673150539398,0.20562946796417236
650,0.20882448554039001,0.13473275303840637
651,0.1519065648317337,0.09165313094854355
652,0.11964273452758789,0.05640590935945511
653,0.09380073845386505,0.04720462113618851
654,0.06899265944957733,0.0546833761036396
655,0.05934230610728264,0.028854843229055405
656,0.04887668415904045,0.03028133511543274
657,0.044440560042858124,0.029552150517702103
658,0.03611599653959274,0.021334772929549217
659,0.03270911052823067,0.017282048240303993
660,0.027778929099440575,0.015993043780326843
661,0.02417490817606449,0.013752925209701061
662,0.01997779682278633,0.013638051226735115
663,0.016705628484487534,0.011449757032096386
664,0.013776342384517193,0.00980035588145256
665,0.011404979974031448,0.011731492355465889
666,0.010806793347001076,0.009051519446074963
667,0.008478877134621143,0.009995358064770699
668,0.0066721574403345585,0.007299651391804218
669,0.006063591688871384,0.007981262169778347
670,0.0075703514739871025,0.008011283352971077
671,0.006713126786053181,0.006466067396104336
672,0.005071868188679218,0.007016858551651239
673,0.0043023983016610146,0.0066236755810678005
674,0.004292287398129702,0.00706110754981637
675,0.0043348278850317,0.007103164680302143
676,0.005958888679742813,0.006006227340549231
677,0.0035921651870012283,0.006764558609575033
678,0.0033496159594506025,0.006425504572689533
679,0.002872670069336891,0.0065247975289821625
680,0.0034795787651091814,0.006784443743526936
681,0.003972948528826237,0.0070177242159843445
682,0.0025031734257936478,0.00737540889531374
683,0.003620590316131711,0.006536404602229595
684,0.0026213149540126324,0.007378309033811092
685,0.002718741772696376,0.008781121112406254
686,0.003036231966689229,0.008791940286755562
687,0.0033460031263530254,0.008046459406614304
688,0.0035054017789661884,0.00847794022411108
689,0.002836144994944334,0.007582333870232105
690,0.003223178442567587,0.008250823244452477
691,0.0037363036535680294,0.007735063321888447
692,0.0028511930722743273,0.010022817179560661
693,0.003934115171432495,0.008386372588574886
694,0.0037655942142009735,0.0071350871585309505
695,0.003596169175580144,0.0083585474640131
696,0.00379459117539227,0.009175042621791363
697,0.004176889546215534,0.008108069188892841
698,0.004245942924171686,0.008502794429659843
699,0.004150270018726587,0.010999592021107674
